,id,user_id,start_timestamp,end_timestamp,start_state,diagnoses,diagnosis_certainty,action,next_state,video_loaded_time,video_stop_time,dx_selected_time,dx_confirmed_time,ax_selected_time,browser_refreshed,corrupted_dx_suggestions,corrupted_ax_suggestions,dx_suggestions,ax_suggestions,action_idx,last_login,is_superuser,username,is_staff,is_active,study_condition,start_condition,scenario_completed,date_started,date_finished,study_management,rng_state,age_group,gender,robot_experience,date_demographics_completed,supposed_to_grab_bowl,supposed_to_go_to_couch,will_view_in_first_person,supposed_to_select_only_one_error,actions_involve_invisible_arm_motion,number_incorrect_knowledge_reviews,number_state_requests,could_identify_problems,not_sure_how_to_help,information_was_enough,actions_were_not_enough,sus_like_to_use_frequently,sus_unnecessarily_complex,sus_easy_to_use,sus_technical,sus_well_integrated,sus_inconsistency,sus_most_people_can_learn,sus_awkward,sus_confident,sus_learn_a_lot,comments,date_survey_completed,ignore_data_reason,groups,user_permissions,num_actions,noise_level,has_noise,has_dx,has_ax,has_dxax,has_ax_only,has_dx_only,has_suggestions,suggestion_type,num_optimal,num_actions_diff,frac_actions_diff,duration,dx_decision_duration,ax_decision_duration,decision_duration,frac_dx_decision_duration,frac_ax_decision_duration,chose_dx,chose_ax,optimal_dx,optimal_ax,lost_selected,cannot_move_selected,base_collision_selected,path_blocked_selected,cannot_pick_selected,cannot_see_selected,different_location_selected,object_fell_selected,battery_low_selected,video_problem_selected,none_selected,failed_to_place,gripper_empty,mislocalized,mug_visible,mug_graspable,bowl_visible,bowl_graspable,jug_visible,jug_graspable,arm_motion,robot_location,state_idx
1464,1471,464,2020-02-23 23:06:11.864193+00:00,2020-02-23 23:06:35.706674+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')","The robot is stuck and cannot move to a location, The cup cannot be picked up, The cup is not visible, The cup is not where it should be",4,go_to_dt,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:06:27.501000+00:00,2020-02-23 23:06:29.434000+00:00,2020-02-23 23:06:41.522000+00:00,2020-02-23 23:06:43.890000+00:00,2020-02-23 23:06:49.345000+00:00,False,False,False,,"Navigate to Dining Table, Look at Couch, Navigate to Kitchen Counter",3,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,23.842481,12.088,5.455,19.911,0.6071016021294761,0.2739691627743458,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
1465,1470,464,2020-02-23 23:06:35.706674+00:00,2020-02-23 23:07:15.020917+00:00,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')","The cup cannot be picked up, The cup is not visible, The cup is not where it should be",4,go_to_c,"('c', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:06:53.499000+00:00,2020-02-23 23:07:12.015000+00:00,2020-02-23 23:07:22.162000+00:00,2020-02-23 23:07:25.938000+00:00,2020-02-23 23:07:28.522000+00:00,False,False,True,,"Navigate to Couch, Navigate to Dining Table, Restart the camera",4,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,39.314243,10.147,2.584,16.507,0.6147089113709335,0.15653964984552007,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,,True,False,False,False,True,False,True,True,False,dt,114
1466,1469,464,2020-02-23 23:07:15.020917+00:00,2020-02-23 23:07:46.150913+00:00,"('c', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The cup is not visible,5,go_to_kc,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:07:32.480000+00:00,2020-02-23 23:07:45.971000+00:00,2020-02-23 23:07:51.250000+00:00,2020-02-23 23:07:53.867000+00:00,2020-02-23 23:07:59.666000+00:00,False,False,False,,"Navigate to Dining Table, Look at Dining Table, Look at Couch",5,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,31.129996,5.279,5.799,13.695,0.385469149324571,0.42343921139101864,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,c,28
1467,1468,464,2020-02-23 23:07:46.150913+00:00,2020-02-23 23:08:22.748515+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The cup is not visible,4,go_to_dt,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:08:02.838000+00:00,2020-02-23 23:08:18.625000+00:00,2020-02-23 23:08:22.210000+00:00,2020-02-23 23:08:25.435000+00:00,2020-02-23 23:08:36.335000+00:00,False,False,False,,"Navigate to Dining Table, Update robot's location belief to: Couch, Navigate to Couch",6,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,36.597602,3.585,10.9,17.71,0.20242800677583286,0.6154714850367025,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
1468,1467,464,2020-02-23 23:08:22.748515+00:00,2020-02-23 23:09:02.116257+00:00,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The cup is not where it should be,4,pick_jug,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",2020-02-23 23:08:39.075000+00:00,2020-02-23 23:08:57.608000+00:00,2020-02-23 23:09:03.831000+00:00,2020-02-23 23:09:07.719000+00:00,2020-02-23 23:09:15.686000+00:00,False,False,False,,"Pick up the Jug, Look at Couch, Look at Dining Table",7,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,39.367742,6.223,7.967,18.078,0.34423055647748646,0.4407014050226795,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,,True,False,False,False,True,False,True,True,True,dt,114
1469,1466,464,2020-02-23 23:09:02.116257+00:00,2020-02-23 23:09:46.622456+00:00,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",There is no problem,4,place,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:09:18.340000+00:00,2020-02-23 23:09:42.119000+00:00,2020-02-23 23:09:52.242000+00:00,2020-02-23 23:09:55.713000+00:00,2020-02-23 23:10:00.282000+00:00,False,False,False,,"Put away held object, Restart the camera, Update robot's location belief to: Couch",8,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,44.506199,10.123,4.569,18.163,0.557341848813522,0.2515553597973903,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,dt,103
1470,1465,464,2020-02-23 23:09:46.622456+00:00,2020-02-23 23:10:38.213265+00:00,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'empty', 'dt')",The cup cannot be picked up,4,pick_bowl,"('dt', 'dt', 'gripper', 'gripper', 'default', 'bowl', 'dt')",2020-02-23 23:10:03.347000+00:00,2020-02-23 23:10:38.583000+00:00,2020-02-23 23:10:45.644000+00:00,2020-02-23 23:10:47.347000+00:00,2020-02-23 23:10:51.770000+00:00,False,False,False,,"Pick up the Bowl, Look at Couch, Navigate to Kitchen Counter",9,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,51.590809,7.061,4.423,13.187,0.535451581102601,0.3354060817471753,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,,True,False,True,False,True,True,False,False,True,dt,45
1471,1464,464,2020-02-23 23:10:38.213265+00:00,2020-02-23 23:11:15.282823+00:00,"('dt', 'dt', 'gripper', 'gripper', 'default', 'bowl', 'dt')",There is no problem,5,place,"('dt', 'dt', 'gripper', 'gripper', 'default', 'empty', 'dt')",2020-02-23 23:10:55.704000+00:00,2020-02-23 23:11:17.995000+00:00,2020-02-23 23:11:20.867000+00:00,2020-02-23 23:11:24.474000+00:00,2020-02-23 23:11:28.801000+00:00,False,False,False,,"Put away held object, Restart the camera, Update robot's location belief to:  Dining Table",10,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,37.069558,2.872,4.327,10.806,0.26577827133074217,0.4004256894317972,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,dt,40
1472,1463,464,2020-02-23 23:11:15.282823+00:00,2020-02-23 23:12:03.320424+00:00,"('dt', 'dt', 'gripper', 'gripper', 'default', 'empty', 'dt')",There is no problem,5,pick_mug,"('dt', 'dt', 'gripper', 'gripper', 'gripper', 'mug', 'dt')",2020-02-23 23:11:32.260000+00:00,2020-02-23 23:12:07.372000+00:00,2020-02-23 23:12:09.740000+00:00,2020-02-23 23:12:11.626000+00:00,2020-02-23 23:12:16.921000+00:00,False,False,True,,"Look at Kitchen Counter, Navigate to Kitchen Counter, Navigate to Dining Table",11,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,48.037601,2.368,5.295,9.549,0.24798408210283798,0.5545083254791078,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,True,False,False,False,False,True,dt,40
1473,1462,464,2020-02-23 23:12:03.320424+00:00,2020-02-23 23:12:46.921446+00:00,"('dt', 'dt', 'gripper', 'gripper', 'gripper', 'mug', 'dt')",There is no problem,4,go_to_c,"('c', 'dt', 'gripper', 'gripper', 'gripper', 'mug', 'dt')",2020-02-23 23:12:20.052000+00:00,2020-02-23 23:12:50.700000+00:00,2020-02-23 23:12:55.314000+00:00,2020-02-23 23:12:57.882000+00:00,2020-02-23 23:13:00.466000+00:00,False,False,False,,"Navigate to Couch, Navigate to Dining Table, Restart the camera",12,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,43.601022,4.614,2.584,9.766,0.4724554577104239,0.26459143968871596,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,dt,40
1474,1491,465,2020-02-23 23:00:47.173436+00:00,2020-02-23 23:01:31.428347+00:00,"('kc', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')",The cup is not where it should be,5,look_at_c,"('kc', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')",2020-02-23 23:00:51.121000+00:00,2020-02-23 23:00:53.196000+00:00,2020-02-23 23:01:05.279000+00:00,2020-02-23 23:01:07.605000+00:00,2020-02-23 23:01:32.469000+00:00,False,False,False,,"Pick up the Jug, Navigate to Dining Table, Look at Couch",0,2020-02-23 22:58:43.655000+00:00,False,r5waashxcg,False,True,9,kc.kc.occluding.default.default.empty.dt,True,2020-02-23 23:00:48.288000+00:00,2020-02-23 23:09:26.460000+00:00,6,86998,4,M,0,2020-02-23 22:58:54.740000+00:00,False,True,True,False,True,0,17,1,4,3,3,3,0,3,0,4,0,4,0,3,1,,2020-02-23 23:09:50.578000+00:00,,[],[],17,2.0,True,False,True,False,True,False,True,AX,4,13,0.8125,44.254911,12.083,24.864,39.273,0.30766684490616963,0.6331067145367045,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,True,False,False,False,True,True,True,True,False,kc,171
1475,1490,465,2020-02-23 23:01:31.428347+00:00,2020-02-23 23:02:06.717409+00:00,"('kc', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')",The cup is not where it should be,5,go_to_dt,"('dt', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')",2020-02-23 23:01:35.969000+00:00,2020-02-23 23:01:51.820000+00:00,2020-02-23 23:01:58.244000+00:00,2020-02-23 23:02:00.085000+00:00,2020-02-23 23:02:07.811000+00:00,False,False,True,,"Restart the camera, Navigate to Dining Table, Update robot's location belief to:  Dining Table",1,2020-02-23 22:58:43.655000+00:00,False,r5waashxcg,False,True,9,kc.kc.occluding.default.default.empty.dt,True,2020-02-23 23:00:48.288000+00:00,2020-02-23 23:09:26.460000+00:00,6,86998,4,M,0,2020-02-23 22:58:54.740000+00:00,False,True,True,False,True,0,17,1,4,3,3,3,0,3,0,4,0,4,0,3,1,,2020-02-23 23:09:50.578000+00:00,,[],[],17,2.0,True,False,True,False,True,False,True,AX,4,13,0.8125,35.289062,6.424,7.726,15.991,0.401725970858608,0.4831467700581577,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,True,False,False,False,True,True,True,True,False,kc,171
1476,1489,465,2020-02-23 23:02:06.717409+00:00,2020-02-23 23:02:44.677289+00:00,"('dt', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')","The cup is not visible, The cup is not where it should be",5,look_at_c,"('dt', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')",2020-02-23 23:02:11.612000+00:00,2020-02-23 23:02:32.487000+00:00,2020-02-23 23:02:38.652000+00:00,2020-02-23 23:02:40.238000+00:00,2020-02-23 23:02:45.718000+00:00,False,False,False,,"Navigate to Kitchen Counter, Look at Couch, Update robot's location belief to:  Kitchen Counter",2,2020-02-23 22:58:43.655000+00:00,False,r5waashxcg,False,True,9,kc.kc.occluding.default.default.empty.dt,True,2020-02-23 23:00:48.288000+00:00,2020-02-23 23:09:26.460000+00:00,6,86998,4,M,0,2020-02-23 22:58:54.740000+00:00,False,True,True,False,True,0,17,1,4,3,3,3,0,3,0,4,0,4,0,3,1,,2020-02-23 23:09:50.578000+00:00,,[],[],17,2.0,True,False,True,False,True,False,True,AX,4,13,0.8125,37.95988,6.165,5.48,13.231,0.4659511752701988,0.41417882246239895,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,dt,23
1477,1488,465,2020-02-23 23:02:44.677289+00:00,2020-02-23 23:03:15.023320+00:00,"('dt', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')","The cup is not visible, The cup is not where it should be",5,go_to_c,"('c', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')",2020-02-23 23:02:49.310000+00:00,2020-02-23 23:03:02.587000+00:00,2020-02-23 23:03:07.052000+00:00,2020-02-23 23:03:08.499000+00:00,2020-02-23 23:03:16.063000+00:00,False,False,False,,"Navigate to Kitchen Counter, Look at Couch, Navigate to Dining Table",3,2020-02-23 22:58:43.655000+00:00,False,r5waashxcg,False,True,9,kc.kc.occluding.default.default.empty.dt,True,2020-02-23 23:00:48.288000+00:00,2020-02-23 23:09:26.460000+00:00,6,86998,4,M,0,2020-02-23 22:58:54.740000+00:00,False,True,True,False,True,0,17,1,4,3,3,3,0,3,0,4,0,4,0,3,1,,2020-02-23 23:09:50.578000+00:00,,[],[],17,2.0,True,False,True,False,True,False,True,AX,4,13,0.8125,30.346031,4.465,7.564,13.476,0.3313297714455328,0.5612941525675275,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,dt,23
1478,1487,465,2020-02-23 23:03:15.023320+00:00,2020-02-23 23:03:40.239959+00:00,"('c', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')","The cup is not where it should be, The cup is not visible",5,go_to_kc,"('kc', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')",2020-02-23 23:03:19.297000+00:00,2020-02-23 23:03:34.256000+00:00,2020-02-23 23:03:37.066000+00:00,2020-02-23 23:03:38.474000+00:00,2020-02-23 23:03:41.260000+00:00,False,False,True,,"Update robot's location belief to:  Kitchen Counter, Navigate to Couch, Restart the camera",4,2020-02-23 22:58:43.655000+00:00,False,r5waashxcg,False,True,9,kc.kc.occluding.default.default.empty.dt,True,2020-02-23 23:00:48.288000+00:00,2020-02-23 23:09:26.460000+00:00,6,86998,4,M,0,2020-02-23 22:58:54.740000+00:00,False,True,True,False,True,0,17,1,4,3,3,3,0,3,0,4,0,4,0,3,1,,2020-02-23 23:09:50.578000+00:00,,[],[],17,2.0,True,False,True,False,True,False,True,AX,4,13,0.8125,25.216639,2.81,2.786,7.004,0.4011993146773273,0.39777270131353515,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,c,35
1479,1486,465,2020-02-23 23:03:40.239959+00:00,2020-02-23 23:04:28.427658+00:00,"('kc', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')","The cup is not visible, The cup is not where it should be",5,find_charger,"('kc', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')",2020-02-23 23:03:45.322000+00:00,2020-02-23 23:04:02.179000+00:00,2020-02-23 23:04:07.913000+00:00,2020-02-23 23:04:09.328000+00:00,2020-02-23 23:04:29.507000+00:00,False,False,False,,"Pick up the Jug, Look at Kitchen Counter, Look at Dining Table",5,2020-02-23 22:58:43.655000+00:00,False,r5waashxcg,False,True,9,kc.kc.occluding.default.default.empty.dt,True,2020-02-23 23:00:48.288000+00:00,2020-02-23 23:09:26.460000+00:00,6,86998,4,M,0,2020-02-23 22:58:54.740000+00:00,False,True,True,False,True,0,17,1,4,3,3,3,0,3,0,4,0,4,0,3,1,,2020-02-23 23:09:50.578000+00:00,,[],[],17,2.0,True,False,True,False,True,False,True,AX,4,13,0.8125,48.187699,5.734,20.179,27.328,0.20982142857142858,0.738400175644028,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,True,False,False,False,True,True,True,True,False,kc,171
1480,1485,465,2020-02-23 23:04:28.427658+00:00,2020-02-23 23:04:42.173983+00:00,"('kc', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')","The cup is not where it should be, The cup is not visible",5,at_c,"('kc', 'kc', 'occluding', 'default', 'default', 'empty', 'kc')",2020-02-23 23:04:31.827000+00:00,2020-02-23 23:04:33.894000+00:00,2020-02-23 23:04:39.066000+00:00,2020-02-23 23:04:40.343000+00:00,2020-02-23 23:04:43.271000+00:00,False,False,False,,"Pick up the Jug, Update robot's location belief to: Couch, Navigate to Couch",6,2020-02-23 22:58:43.655000+00:00,False,r5waashxcg,False,True,9,kc.kc.occluding.default.default.empty.dt,True,2020-02-23 23:00:48.288000+00:00,2020-02-23 23:09:26.460000+00:00,6,86998,4,M,0,2020-02-23 22:58:54.740000+00:00,False,True,True,False,True,0,17,1,4,3,3,3,0,3,0,4,0,4,0,3,1,,2020-02-23 23:09:50.578000+00:00,,[],[],17,2.0,True,False,True,False,True,False,True,AX,4,13,0.8125,13.746325,5.172,2.928,9.377,0.5515623333688813,0.31225338594433183,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,,True,False,False,False,True,True,True,True,False,kc,171
1481,1484,465,2020-02-23 23:04:42.173983+00:00,2020-02-23 23:04:59.706819+00:00,"('kc', 'kc', 'occluding', 'default', 'default', 'empty', 'kc')","The cup is not visible, The cup is not where it should be",5,at_kc,"('kc', 'kc', 'occluding', 'default', 'default', 'empty', 'dt')",2020-02-23 23:04:45.016000+00:00,2020-02-23 23:04:47.097000+00:00,2020-02-23 23:04:56.147000+00:00,2020-02-23 23:04:57.694000+00:00,2020-02-23 23:05:00.798000+00:00,False,False,False,,"Update robot's location belief to:  Kitchen Counter, Look at Dining Table, Look at Kitchen Counter",7,2020-02-23 22:58:43.655000+00:00,False,r5waashxcg,False,True,9,kc.kc.occluding.default.default.empty.dt,True,2020-02-23 23:00:48.288000+00:00,2020-02-23 23:09:26.460000+00:00,6,86998,4,M,0,2020-02-23 22:58:54.740000+00:00,False,True,True,False,True,0,17,1,4,3,3,3,0,3,0,4,0,4,0,3,1,,2020-02-23 23:09:50.578000+00:00,,[],[],17,2.0,True,False,True,False,True,False,True,AX,4,13,0.8125,17.532836,9.05,3.104,13.701,0.6605357273191738,0.22655280636449893,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,,True,True,False,False,True,True,True,True,False,kc,10
